day,latency_ms,tier,rebate,fills,shares,pnl_usd,bps_per_share,venue_pct,win_rate,peak_inventory_usd,median_queue_wait_ms
20251002,50.0,entry,0.002,16996,891784.182564754,-2930.6759838853195,-0.05434197941414946,20.381616602256006,0.42662979524594025,24898127.13349971,67.804103
20251002,50.0,base (no tier),0.0015,15887,830122.4956848999,-3066.7672595358263,-0.061085334676410086,18.97234641603324,0.4301000818279096,20971726.920681737,73.477175
20251002,50.0,none,0.0,12803,664913.6828117721,-3452.7905159149104,-0.0858464634294926,15.196519540959185,0.4080293681168476,17312708.976869874,91.714103
20251003,0.5,top (>0.9% of consolidated volume),0.00305,31481,1509828.2828856239,-1181.9499397577122,-0.012950781220762542,25.071058512303885,0.45554461421174675,48355953.5008437,30.189117
20251003,0.5,mid,0.0025,29968,1425427.3298869971,-1960.6763662399198,-0.0227521238600147,23.66956057037993,0.45495194874532835,45761491.28363497,34.2832315
20251003,0.5,entry,0.002,28672,1356414.873340693,-2445.8628792533855,-0.029822274798978414,22.523592279970515,0.45371791294642855,41295703.86305898,37.2625475
20251003,0.5,base (no tier),0.0015,27273,1284775.5870509185,-3106.550195760811,-0.03999696842366293,21.334004855552998,0.45198548014519857,41906632.13305736,40.84621
20251003,0.5,none,0.0,22842,1067242.1902488135,-4249.330943666637,-0.06587075736650577,17.72181095150031,0.42487522983976883,36813477.033158675,51.62909
20251003,5.0,top (>0.9% of consolidated volume),0.00305,28683,1482191.930378255,-1908.6054047223622,-0.02129910120674942,24.61215029165864,0.45333472788759893,48643264.51400873,32.413105
20251003,5.0,mid,0.0025,27033,1391276.0262006419,-2285.065038359938,-0.027165568605022856,23.102470032537,0.45425960862649356,47455706.36674228,36.306617
20251003,5.0,entry,0.002,25486,1310983.8274085426,-2780.9744097490975,-0.03508906997175255,21.769198933554183,0.4535823589421643,44114051.62855548,39.843866
20251003,5.0,base (no tier),0.0015,23915,1226164.5368116251,-3118.697471573409,-0.04207791931329457,20.36075439609779,0.45369015262387624,41194749.257399775,44.6437
20251003,5.0,none,0.0,19541,992398.4280068467,-3799.8483691346023,-0.06333754557236486,16.479012440094056,0.42505501253774114,34572336.15566566,55.946161
20251003,50.0,top (>0.9% of consolidated volume),0.00305,22581,1242369.749255257,-3361.264156188179,-0.044775087367006555,20.629845811316287,0.4432930339666091,45163806.38242377,43.389442
20251003,50.0,mid,0.0025,21223,1164786.44911019,-3709.0657228363552,-0.0526954958646804,19.34155662004674,0.4428214672760684,44196093.66920378,46.279147
20251003,50.0,entry,0.002,20014,1095629.1443318648,-4001.9050583367375,-0.06043806083608894,18.19318309021933,0.44338962726091735,40812094.3176127,48.763895
20251003,50.0,base (no tier),0.0015,18711,1020236.5261953974,-4238.543274180453,-0.0687408172675896,16.941270695862396,0.4426807760141093,34236448.78750194,51.412793
20251003,50.0,none,0.0,14963,810231.9243493634,-4303.9723815487805,-0.08787416936797916,13.454094226580526,0.4154915458130054,27374393.794515505,60.642043
20251006,0.5,top (>0.9% of consolidated volume),0.00305,25143,1287858.5269159216,-596.357404759088,-0.007633603400355322,26.172672178216487,0.4496678996142067,23537560.531408444,47.655917
20251006,0.5,mid,0.0025,23777,1203566.9858640903,-1414.346572074939,-0.019350297102501017,24.4596463875426,0.4480380199352315,22040545.465961445,55.688266
20251006,0.5,entry,0.002,22733,1143276.415565185,-1978.9874447683765,-0.028495997630169526,23.234383442202034,0.44697136321646946,21597063.16881798,61.218865
20251006,0.5,base (no tier),0.0015,21688,1089124.6127115313,-2331.202866310573,-0.03523263634886516,22.133876395560712,0.44743637034304684,20865459.37326953,66.6315315
20251006,0.5,none,0.0,18293,908845.635722752,-3518.8246981496527,-0.06371657850959686,18.470133471366367,0.4224020116984639,19148518.705027793,81.690753
20251006,5.0,top (>0.9% of consolidated volume),0.00305,23681,1269842.6770514231,-853.6276902469405,-0.01106916984649545,25.806542729475986,0.4457582027785989,23778472.11273696,47.260728
20251006,5.0,mid,0.0025,22193,1181074.3524220719,-1593.245067433314,-0.022204748641439617,24.002536923110586,0.4444194115261569,22922573.086845472,55.268145
20251006,5.0,entry,0.002,21042,1116608.8307796977,-2045.6506016468786,-0.030153010275452145,22.692427986856497,0.4433513924531889,19698844.233811595,61.9678725
20251006,5.0,base (no tier),0.0015,19855,1050878.0709396629,-2401.1969702117603,-0.037605088153950125,21.356606083003367,0.4435154872828003,18154002.55743879,67.31786
20251006,5.0,none,0.0,16344,860614.2881980474,-3266.559216509964,-0.06246115042515386,17.48994564708671,0.4219285364659814,14346126.987613447,85.8367555
20251006,50.0,top (>0.9% of consolidated volume),0.00305,19050,1065916.6243966972,-1890.0238625551672,-0.029189413463738264,21.662229038816776,0.4365879265091864,29373013.77369445,58.2139225
20251006,50.0,mid,0.0025,17880,995051.951508352,-2272.2001869264477,-0.0375835651288218,20.222072520255097,0.43652125279642057,27009304.422478102,64.848066
20251006,50.0,entry,0.002,16944,941131.3645366011,-2722.4807880094977,-0.047608713029388794,19.126264388403687,0.4340179414542021,25445356.611713897,69.8017015
20251006,50.0,base (no tier),0.0015,15926,883975.019275292,-3080.541890183381,-0.057350297425166195,17.964697138457712,0.43356775084767046,22914291.888616204,74.4591545
20251006,50.0,none,0.0,12796,703133.1545586727,-3830.9319224994742,-0.08966681831922717,14.2895148553074,0.4101281650515786,15838682.8562355,94.549756
20251007,0.5,top (>0.9% of consolidated volume),0.00305,32248,1614183.446683564,-2000.5721044486818,-0.020465996974834644,24.451771433784415,0.4506325973703796,48975437.97805298,28.1564625
20251007,0.5,mid,0.0025,30465,1509630.851040429,-2827.0093543371127,-0.0309163549966811,22.86800090464952,0.45005744296733957,49849702.00061864,32.688889
20251007,0.5,entry,0.002,28780,1416854.0289368252,-3377.7821110458813,-0.03935927038438326,21.46261067277031,0.4483321751216122,48046463.46221282,36.8721625
20251007,0.5,base (no tier),0.0015,27186,1332624.375393034,-3726.1244574396273,-0.04615988881165744,20.186693588729376,0.44762009858015156,45605590.37675782,40.5032785
20251007,0.5,none,0.0,22502,1098124.3034135327,-4771.907800467596,-0.07173997853471079,16.634468980659282,0.4295173762332237,36595102.07110965,50.730856
20251007,5.0,top (>0.9% of consolidated volume),0.00305,30054,1648764.702937358,-2887.709180114336,-0.028933757048219197,24.975610886820675,0.44955746323284757,45329023.85025452,24.4947185
20251007,5.0,mid,0.0025,28088,1527547.6452439034,-3646.950004802025,-0.0394321862825641,23.139405841671767,0.4479136998006266,40223734.284169585,29.195922
20251007,5.0,entry,0.002,26279,1421202.4977328414,-4044.185172259839,-0.04698876640597443,21.528481602933535,0.44727729365653185,40941821.79635456,33.944889
20251007,5.0,base (no tier),0.0015,24423,1315217.3664120547,-4451.193016294952,-0.055882147502063675,19.923010916339678,0.4471195184866724,37461283.29268977,38.737391
20251007,5.0,none,0.0,19650,1046383.6866332942,-4778.292794951704,-0.07539074110691343,15.85069825252256,0.4298727735368957,28442998.89471037,49.811757
20251007,50.0,top (>0.9% of consolidated volume),0.00305,22852,1341350.0521363672,-4643.847979082624,-0.057180734981310294,20.318870791866622,0.4267897776999825,20525186.54044483,40.5301795
20251007,50.0,mid,0.0025,21439,1252780.1264674054,-5061.174970904742,-0.06671901274849404,18.977206941444745,0.42739866598255516,23322280.635586843,43.213686
20251007,50.0,entry,0.002,20117,1172674.7004851755,-5343.254104490596,-0.07524496231209331,17.763763964596155,0.4278968036983646,22234887.072941504,45.013644
20251007,50.0,base (no tier),0.0015,18726,1091897.999046667,-5480.968065291147,-0.08289212044141338,16.54015245698995,0.4278543201965182,20655344.582979698,47.558682
20251007,50.0,none,0.0,14903,864639.9437513606,-5575.125176790034,-0.10646071393101747,13.097630458648265,0.41085687445480773,22973469.16362527,55.808441
20251008,0.5,top (>0.9% of consolidated volume),0.00305,22891,1213489.288223101,31.470939982908845,0.00041514376281037127,26.39595341618207,0.4543270280896422,49144429.01612206,105.670661
20251008,0.5,mid,0.0025,21823,1148498.0536417135,-592.3957232790171,-0.008475136737177976,24.9822568824595,0.45479539934931035,52747953.41400761,118.013764
20251008,0.5,entry,0.002,20888,1092645.580643748,-1151.6364904587676,-0.017310529133531663,23.767347703004248,0.45356185369590196,54248294.533631474,127.0935375
20251008,0.5,base (no tier),0.0015,20002,1042525.1815592286,-1633.6720502846142,-0.025733624755094615,22.67712323025868,0.4529047095290471,54839232.40137564,136.0658375
20251008,0.5,none,0.0,17199,888011.961652193,-2759.8734011109623,-0.051033614764261194,19.316134555342114,0.4070585499156928,49385187.278539866,160.046615
20251008,5.0,top (>0.9% of consolidated volume),0.00305,21842,1204157.6127156864,-438.7862948715254,-0.005991039219552168,26.192969776870907,0.44776119402985076,40185570.44941651,103.674574
20251008,5.0,mid,0.0025,20582,1126185.9177631787,-1024.8235492204908,-0.014948900504546512,24.496920831304305,0.44733262073656593,41697667.300915875,117.8018245
20251008,5.0,entry,0.002,19597,1066651.4424363673,-1535.4640703231262,-0.023647083587251903,23.201920329334946,0.4464458845741695,43414497.90942261,127.727773
20251008,5.0,base (no tier),0.0015,18562,1004598.8151953504,-2027.6247229460193,-0.03315876546144191,21.852144707990973,0.44574938045469237,41512813.66916755,138.624795
20251008,5.0,none,0.0,15555,831808.8131384307,-2981.6597098494067,-0.05887553607425906,18.093597443222762,0.40019286403085824,39227685.75863411,167.521624
20251008,50.0,top (>0.9% of consolidated volume),0.00305,18791,1089840.7946255412,-951.766903262789,-0.014367822249413383,23.70633768684881,0.43834814538874994,23923184.60794108,111.141869
20251008,50.0,mid,0.0025,17701,1022906.720596406,-1465.4581932866317,-0.023551243838913844,22.250380294249634,0.4384498050957573,26325866.499658454,121.992166
20251008,50.0,entry,0.002,16806,965613.941523416,-1864.5185491648235,-0.031733247777872474,21.0041414175071,0.43770082113530884,29459379.153594326,130.5173035
20251008,50.0,base (no tier),0.0015,15872,908584.8817072888,-2097.7512358424215,-0.03793289368906849,19.763638991252144,0.4380040322580645,29423544.30187516,140.3841435
20251008,50.0,none,0.0,13010,740368.0328450473,-2804.190898011033,-0.062211510147753904,16.10456746134481,0.39485011529592623,27142335.6598707,169.201727
